year,ECODISTRIC,Province_ID,Texture,deltaSOCAdj
2005,815,AB,coarse,0.087995447
2006,815,AB,coarse,0.107350557
2007,815,AB,coarse,0.049433851
2008,815,AB,coarse,0.033063437
2009,815,AB,coarse,0.136896317
2010,815,AB,coarse,0.104859867
2011,815,AB,coarse,0.080859767
2012,815,AB,coarse,0.093517187
2013,815,AB,coarse,0.094104397
2014,815,AB,coarse,0.115415177
2015,815,AB,coarse,0.060917137
2016,815,AB,coarse,0.016023907
2017,815,AB,coarse,0.200421347
2018,815,AB,coarse,0.043805844
2019,815,AB,coarse,0.087269467
2020,815,AB,coarse,0.020785397
2021,815,AB,coarse,0.182468947
2022,815,AB,coarse,-0.083815953
1990,815,AB,medium,0.03086429
1991,815,AB,medium,-0.02515462
1992,815,AB,medium,0.21997354
1993,815,AB,medium,0.06923111
1994,815,AB,medium,0.13250423
1995,815,AB,medium,0.00191444
1996,815,AB,medium,0.1133255
1997,815,AB,medium,0.03614576
1998,815,AB,medium,0.00503115
1999,815,AB,medium,0.07437952
2000,815,AB,medium,0.1434146
2001,815,AB,medium,-0.05953486
2002,815,AB,medium,-0.16672706
2003,815,AB,medium,-0.03947534
2004,815,AB,medium,0.06623828
2005,815,AB,medium,0.12716461
2006,815,AB,medium,0.16527294
2007,815,AB,medium,0.049786312
2008,815,AB,medium,0.01503733
2009,815,AB,medium,0.21880204
2010,815,AB,medium,0.15578454
2011,815,AB,medium,0.10615244
2012,815,AB,medium,0.12894509
2013,815,AB,medium,0.12846448
2014,815,AB,medium,0.16879154
2015,815,AB,medium,0.06025452
2016,815,AB,medium,-0.0299096
2017,815,AB,medium,0.33137434
2018,815,AB,medium,0.02523118
2019,815,AB,medium,0.10739559
2020,815,AB,medium,-0.02324644
2021,815,AB,medium,0.29310074
2022,815,AB,medium,-0.22792376
1990,815,SK,coarse,0.057729363
1991,815,SK,coarse,0.007565568
1992,815,SK,coarse,0.144849748
1993,815,SK,coarse,0.041137498
1994,815,SK,coarse,0.073164108
1995,815,SK,coarse,0.037448108
1996,815,SK,coarse,0.085730538
1997,815,SK,coarse,0.040390228
1998,815,SK,coarse,0.055552595
1999,815,SK,coarse,0.099465368
2000,815,SK,coarse,0.057311343
2001,815,SK,coarse,0.040926648
2002,815,SK,coarse,-0.047765072
2003,815,SK,coarse,0.049787218
2004,815,SK,coarse,0.094240858
2005,815,SK,coarse,0.109716128
2006,815,SK,coarse,0.150201768
2007,815,SK,coarse,0.051883948
2008,815,SK,coarse,0.061000963
2009,815,SK,coarse,0.166700728
2010,815,SK,coarse,0.123377368
2011,815,SK,coarse,0.055540112
2012,815,SK,coarse,0.111667558
2013,815,SK,coarse,0.159771018
2014,815,SK,coarse,0.158352978
2015,815,SK,coarse,0.097749588
2016,815,SK,coarse,0.016736388
2017,815,SK,coarse,0.215859528
2018,815,SK,coarse,0.007714338
2019,815,SK,coarse,0.084381908
2020,815,SK,coarse,0.051102238
2021,815,SK,coarse,0.195768828
2022,815,SK,coarse,-0.117917072
1990,815,SK,medium,0.088439042
1991,815,SK,medium,0.016688092
1992,815,SK,medium,0.219616992
1993,815,SK,medium,0.068223512
1994,815,SK,medium,0.113526798
1995,815,SK,medium,0.060503652
1996,815,SK,medium,0.131056242
1997,815,SK,medium,0.064413912
1998,815,SK,medium,0.085797322
1999,815,SK,medium,0.150640592
2000,815,SK,medium,0.088724102
2001,815,SK,medium,0.063404002
2002,815,SK,medium,-0.068271608
2003,815,SK,medium,0.074617752
2004,815,SK,medium,0.142306002
2005,815,SK,medium,0.166237612
2006,815,SK,medium,0.225954592
2007,815,SK,medium,0.080641012
2008,815,SK,medium,0.091607432
2009,815,SK,medium,0.247025892
2010,815,SK,medium,0.184179982
2011,815,SK,medium,0.082612502
2012,815,SK,medium,0.163423662
2013,815,SK,medium,0.234456292
2014,815,SK,medium,0.232369592
2015,815,SK,medium,0.142092282
2016,815,SK,medium,0.020923612
2017,815,SK,medium,0.312206992
2018,815,SK,medium,0.008788492
2019,815,SK,medium,0.118561505
2020,815,SK,medium,0.070575942
2021,815,SK,medium,0.283388792
2022,815,SK,medium,-0.176311408
1990,816,SK,coarse,0.082534409
1991,816,SK,coarse,0.092200399
1992,816,SK,coarse,0.140803399
1993,816,SK,coarse,0.038262819
1994,816,SK,coarse,0.067083289
1995,816,SK,coarse,0.019915739
1996,816,SK,coarse,0.051998649
1997,816,SK,coarse,0.109424539
1998,816,SK,coarse,0.047438569
1999,816,SK,coarse,0.067721291
2000,816,SK,coarse,0.097186319
2001,816,SK,coarse,0.121714119
2002,816,SK,coarse,-0.003877891
2003,816,SK,coarse,0.018180099
2004,816,SK,coarse,0.035943609
2005,816,SK,coarse,0.174998659
2006,816,SK,coarse,0.138778809
2007,816,SK,coarse,0.072652008
2008,816,SK,coarse,0.085452169
2009,816,SK,coarse,0.189373059
2010,816,SK,coarse,0.147601679
2011,816,SK,coarse,0.104116439
2012,816,SK,coarse,0.156291909
2013,816,SK,coarse,0.125029699
2014,816,SK,coarse,0.236412459
2015,816,SK,coarse,0.084186599
2016,816,SK,coarse,0.070589205
2017,816,SK,coarse,0.148800509
2018,816,SK,coarse,0.031074539
2019,816,SK,coarse,0.098039419
2020,816,SK,coarse,0.129864959
2021,816,SK,coarse,0.164832359
2022,816,SK,coarse,-0.140601041
1990,816,SK,fine,0.155677813
1991,816,SK,fine,0.164355813
1992,816,SK,fine,0.305890413
1993,816,SK,fine,-0.035354167
1994,816,SK,fine,0.064886653
1995,816,SK,fine,-0.088306287
1996,816,SK,fine,0.018917438
1997,816,SK,fine,0.195956013
1998,816,SK,fine,-0.014198557
1999,816,SK,fine,0.053911203
2000,816,SK,fine,0.142962913
2001,816,SK,fine,0.211748213
2002,816,SK,fine,-0.191922187
2003,816,SK,fine,-0.102992387
2004,816,SK,fine,-0.043861267
2005,816,SK,fine,0.391054213
2006,816,SK,fine,0.250986213
2007,816,SK,fine,0.038542923
2008,816,SK,fine,0.086276723
2009,816,SK,fine,0.410248513
2010,816,SK,fine,0.257522113
2011,816,SK,fine,0.118437113
2012,816,SK,fine,0.285782513
2013,816,SK,fine,0.177488313
2014,816,SK,fine,0.524838413
2015,816,SK,fine,0.025836099
2016,816,SK,fine,0.000869353
2017,816,SK,fine,0.251902413
2018,816,SK,fine,-0.126627087
2019,816,SK,fine,0.100037123
2020,816,SK,fine,0.193672213
2021,816,SK,fine,0.294719213
2022,816,SK,fine,-0.668577787
1990,816,SK,medium,0.121756569
1991,816,SK,medium,0.140694579
1992,816,SK,medium,0.227995389
1993,816,SK,medium,0.040193709
1994,816,SK,medium,0.089153157
1995,816,SK,medium,0.002474569
1996,816,SK,medium,0.059422059
1997,816,SK,medium,0.163786109
1998,816,SK,medium,0.050924089
1999,816,SK,medium,0.085662237
2000,816,SK,medium,0.138295029
2001,816,SK,medium,0.182050229
2002,816,SK,medium,-0.046079011
2003,816,SK,medium,-0.008059111
2004,816,SK,medium,0.024730269
2005,816,SK,medium,0.276958489
2006,816,SK,medium,0.212893689
2007,816,SK,medium,0.091534766
2008,816,SK,medium,0.112232199
2009,816,SK,medium,0.298872189
2010,816,SK,medium,0.223174989
2011,816,SK,medium,0.142220269
2012,816,SK,medium,0.234007689
2013,816,SK,medium,0.176613099
2014,816,SK,medium,0.375385889
2015,816,SK,medium,0.100251607
2016,816,SK,medium,0.072375979
2017,816,SK,medium,0.212174489
2018,816,SK,medium,0.001033549
2019,816,SK,medium,0.120506289
2020,816,SK,medium,0.178965109
2021,816,SK,medium,0.242308089
2022,816,SK,medium,-0.308132711
1990,817,SK,fine,0.026690904
1991,817,SK,fine,-0.130048646
1992,817,SK,fine,0.362748554
1993,817,SK,fine,0.081848374
1994,817,SK,fine,0.074272764
1995,817,SK,fine,0.052114212
1996,817,SK,fine,0.162376054
1997,817,SK,fine,0.131169074
1998,817,SK,fine,0.084874074
1999,817,SK,fine,0.178273554
2000,817,SK,fine,0.021648864
2001,817,SK,fine,0.123514264
2002,817,SK,fine,-0.272636946
2003,817,SK,fine,-0.072268146
2004,817,SK,fine,0.145919954
2005,817,SK,fine,0.243316654
2006,817,SK,fine,0.326167954
2007,817,SK,fine,-0.028359486
2008,817,SK,fine,0.124472334
2009,817,SK,fine,0.320655054
2010,817,SK,fine,0.157441374
2011,817,SK,fine,0.001689194
2012,817,SK,fine,0.185762054
2013,817,SK,fine,0.263906154
2014,817,SK,fine,0.262990454
2015,817,SK,fine,0.103406434
2016,817,SK,fine,-0.033781856
2017,817,SK,fine,0.333838254
2018,817,SK,fine,0.008939884
2019,817,SK,fine,0.019235684
2020,817,SK,fine,-0.020458236
2021,817,SK,fine,0.270908454
2022,817,SK,fine,-0.439706446
1990,817,SK,medium,0.029711296
1991,817,SK,medium,-0.094011834
1992,817,SK,medium,0.304523766
1993,817,SK,medium,0.083940126
1994,817,SK,medium,0.076172546
1995,817,SK,medium,0.057859936
1996,817,SK,medium,0.147075656
1997,817,SK,medium,0.123548936
1998,817,SK,medium,0.086353546
1999,817,SK,medium,0.161777566
2000,817,SK,medium,0.036202666
2001,817,SK,medium,0.117153546
2002,817,SK,medium,-0.203246334
2003,817,SK,medium,-0.046322434
2004,817,SK,medium,0.131858916
2005,817,SK,medium,0.214472966
2006,817,SK,medium,0.284396066
2007,817,SK,medium,-0.000986354
2008,817,SK,medium,0.118752486
2009,817,SK,medium,0.279160066
2010,817,SK,medium,0.150222936
2011,817,SK,medium,0.022622116
2012,817,SK,medium,0.169557766
2013,817,SK,medium,0.235216366
2014,817,SK,medium,0.236552766
2015,817,SK,medium,0.107791066
2016,817,SK,medium,-0.005642034
2017,817,SK,medium,0.290490166
2018,817,SK,medium,0.031245246
2019,817,SK,medium,0.036181056
2020,817,SK,medium,0.003021736
2021,817,SK,medium,0.238834366
2022,817,SK,medium,-0.334446734
1990,818,AB,medium,0.076573931
1991,818,AB,medium,-0.004305059
1992,818,AB,medium,0.065609901
1993,818,AB,medium,-0.041393119
1994,818,AB,medium,0.100054801
1995,818,AB,medium,-0.039871599
1996,818,AB,medium,0.173855551
1997,818,AB,medium,0.052340021
1998,818,AB,medium,-0.001159919
1999,818,AB,medium,0.084765991
2000,818,AB,medium,0.055918651
2001,818,AB,medium,-0.147448649
2002,818,AB,medium,-0.204374949
2003,818,AB,medium,-0.107950749
2004,818,AB,medium,0.098885451
2005,818,AB,medium,0.133154551
2006,818,AB,medium,0.183382251
2007,818,AB,medium,0.098202491
2008,818,AB,medium,0.055159351
2009,818,AB,medium,0.286773951
2010,818,AB,medium,0.043729821
2011,818,AB,medium,0.197875451
2012,818,AB,medium,0.204048051
2013,818,AB,medium,0.100022151
2014,818,AB,medium,0.259551251
2015,818,AB,medium,0.040079459
2016,818,AB,medium,0.041518041
2017,818,AB,medium,0.164028151
2018,818,AB,medium,0.110877431
2019,818,AB,medium,0.019137071
2020,818,AB,medium,0.016819401
2021,818,AB,medium,0.279097051
2022,818,AB,medium,-0.292646949
1990,819,SK,coarse,0.039606137
1991,819,SK,coarse,-0.023595573
1992,819,SK,coarse,0.178636067
1993,819,SK,coarse,0.064537419
1994,819,SK,coarse,0.065245059
1995,819,SK,coarse,0.052723517
1996,819,SK,coarse,0.098586927
1997,819,SK,coarse,0.087530367
1998,819,SK,coarse,0.070230163
1999,819,SK,coarse,0.111595827
2000,819,SK,coarse,0.053190647
2001,819,SK,coarse,0.089566767
2002,819,SK,coarse,-0.070136133
2003,819,SK,coarse,0.007621157
2004,819,SK,coarse,0.094975537
2005,819,SK,coarse,0.142262827
2006,819,SK,coarse,0.180015167
2007,819,SK,coarse,0.026683077
2008,819,SK,coarse,0.102768707
2009,819,SK,coarse,0.182921067
2010,819,SK,coarse,0.114209937
2011,819,SK,coarse,0.049063867
2012,819,SK,coarse,0.107662807
2013,819,SK,coarse,0.143618237
2014,819,SK,coarse,0.146722227
2015,819,SK,coarse,0.080743527
2016,819,SK,coarse,0.026496867
2017,819,SK,coarse,0.173035267
2018,819,SK,coarse,0.030805027
2019,819,SK,coarse,0.040552707
2020,819,SK,coarse,0.036588037
2021,819,SK,coarse,0.121968267
2022,819,SK,coarse,-0.097090933
1990,819,SK,medium,0.049760754
1991,819,SK,medium,-0.041417136
1992,819,SK,medium,0.257157264
1993,819,SK,medium,0.091704004
1994,819,SK,medium,0.090271114
1995,819,SK,medium,0.070693454
1996,819,SK,medium,0.137690674
1997,819,SK,medium,0.121583784
1998,819,SK,medium,0.09511193
1999,819,SK,medium,0.155117244
2000,819,SK,medium,0.068766974
2001,819,SK,medium,0.120870104
2002,819,SK,medium,-0.114776036
2003,819,SK,medium,-0.002587336
2004,819,SK,medium,0.128012764
2005,819,SK,medium,0.199954614
2006,819,SK,medium,0.256480164
2007,819,SK,medium,0.030119744
2008,819,SK,medium,0.138647574
2009,819,SK,medium,0.257102864
2010,819,SK,medium,0.156455224
2011,819,SK,medium,0.058409024
2012,819,SK,medium,0.142764574
2013,819,SK,medium,0.195936254
2014,819,SK,medium,0.200518494
2015,819,SK,medium,0.102736796
2016,819,SK,medium,0.021193714
2017,819,SK,medium,0.235302664
2018,819,SK,medium,0.028602004
2019,819,SK,medium,0.040893474
2020,819,SK,medium,0.035237494
2021,819,SK,medium,0.161179204
2022,819,SK,medium,-0.159096936
1990,820,SK,coarse,0.098123273
1991,820,SK,coarse,0.032353143
1992,820,SK,coarse,0.092153353
1993,820,SK,coarse,0.055709333
1994,820,SK,coarse,0.077069305
1995,820,SK,coarse,0.055467593
1996,820,SK,coarse,0.090188513
1997,820,SK,coarse,0.103498443
1998,820,SK,coarse,0.078337063
1999,820,SK,coarse,0.099257913
2000,820,SK,coarse,0.064485972
2001,820,SK,coarse,0.127256743
2002,820,SK,coarse,-0.066045507
2003,820,SK,coarse,0.015483463
2004,820,SK,coarse,0.073113144
2005,820,SK,coarse,0.166436503
2006,820,SK,coarse,0.193934493
2007,820,SK,coarse,0.043064353
2008,820,SK,coarse,0.121474283
2009,820,SK,coarse,0.210258993
2010,820,SK,coarse,0.129258353
2011,820,SK,coarse,0.083028253
2012,820,SK,coarse,0.130540233
2013,820,SK,coarse,0.115221263
2014,820,SK,coarse,0.174864393
2015,820,SK,coarse,0.072375708
2016,820,SK,coarse,0.039355713
2017,820,SK,coarse,0.155383403
2018,820,SK,coarse,0.038859463
2019,820,SK,coarse,0.047769693
2020,820,SK,coarse,0.049449653
2021,820,SK,coarse,0.155145063
2022,820,SK,coarse,-0.130877207
1990,820,SK,fine,0.219723446
1991,820,SK,fine,-0.014063614
1992,820,SK,fine,0.175770246
1993,820,SK,fine,0.047687469
1994,820,SK,fine,0.114818526
1995,820,SK,fine,0.04046277
1996,820,SK,fine,0.150092346
1997,820,SK,fine,0.184090446
1998,820,SK,fine,0.096410226
1999,820,SK,fine,0.161490846
2000,820,SK,fine,0.045839887
2001,820,SK,fine,0.245630046
2002,820,SK,fine,-0.373782654
2003,820,SK,fine,-0.086517954
2004,820,SK,fine,0.091700756
2005,820,SK,fine,0.373799846
2006,820,SK,fine,0.437966946
2007,820,SK,fine,-0.050484344
2008,820,SK,fine,0.214270046
2009,820,SK,fine,0.482645346
2010,820,SK,fine,0.206783346
2011,820,SK,fine,0.066123926
2012,820,SK,fine,0.222243646
2013,820,SK,fine,0.166807846
2014,820,SK,fine,0.351480546
2015,820,SK,fine,0.018077986
2016,820,SK,fine,-0.072214254
2017,820,SK,fine,0.299816646
2018,820,SK,fine,-0.081146854
2019,820,SK,fine,-0.037874784
2020,820,SK,fine,-0.028319874
2021,820,SK,fine,0.303648346
2022,820,SK,fine,-0.607404254
1990,820,SK,medium,0.14931906
1991,820,SK,medium,0.0203414
1992,820,SK,medium,0.13582799
1993,820,SK,medium,0.062780386
1994,820,SK,medium,0.1025854
1995,820,SK,medium,0.05859327
1996,820,SK,medium,0.12521462
1997,820,SK,medium,0.15022395
1998,820,SK,medium,0.09879648
1999,820,SK,medium,0.13763726
2000,820,SK,medium,0.067867714
2001,820,SK,medium,0.18916794
2002,820,SK,medium,-0.19015916
2003,820,SK,medium,-0.03174906
2004,820,SK,medium,0.08277106
2005,820,SK,medium,0.26618884
2006,820,SK,medium,0.31936734
2007,820,SK,medium,0.02215799
2008,820,SK,medium,0.17228534
2009,820,SK,medium,0.34477714
2010,820,SK,medium,0.18484284
2011,820,SK,medium,0.09157866
2012,820,SK,medium,0.18238654
2013,820,SK,medium,0.15163558
2014,820,SK,medium,0.26647054
2015,820,SK,medium,0.065419954
2016,820,SK,medium,-0.00061731
2017,820,SK,medium,0.22516074
2018,820,SK,medium,-0.0011599
2019,820,SK,medium,0.01563087
2020,820,SK,medium,0.01967623
2021,820,SK,medium,0.22644744
2022,820,SK,medium,-0.33019366
1990,821,AB,coarse,0.047471979
1991,821,AB,coarse,0.00889127
1992,821,AB,coarse,0.10589412
1993,821,AB,coarse,0.042640318
1994,821,AB,coarse,0.06363538
1995,821,AB,coarse,0.01036492
1996,821,AB,coarse,0.07926308
1997,821,AB,coarse,0.03473699
1998,821,AB,coarse,0.02125977
1999,821,AB,coarse,0.07233655
2000,821,AB,coarse,0.07399771
2001,821,AB,coarse,0.01265077
2002,821,AB,coarse,-0.06334125
2003,821,AB,coarse,0.01524446
2004,821,AB,coarse,0.05246173
2005,821,AB,coarse,0.0916417
2006,821,AB,coarse,0.0963369
2007,821,AB,coarse,0.01672915
2008,821,AB,coarse,0.02733391
2009,821,AB,coarse,0.12987965
2010,821,AB,coarse,0.11199628
2011,821,AB,coarse,0.06937118
2012,821,AB,coarse,0.08854596
2013,821,AB,coarse,0.0847173
2014,821,AB,coarse,0.11440792
2015,821,AB,coarse,0.0592749
2016,821,AB,coarse,0.02616107
2017,821,AB,coarse,0.21471605
2018,821,AB,coarse,0.01969384
2019,821,AB,coarse,0.06749795
2020,821,AB,coarse,0.032599421
2021,821,AB,coarse,0.16015665
2022,821,AB,coarse,-0.11574295
1990,821,AB,fine,0.085144911
1991,821,AB,fine,-0.053237719
1992,821,AB,fine,0.258945311
1993,821,AB,fine,0.037824161
1994,821,AB,fine,0.106608901
1995,821,AB,fine,-0.069809069
1996,821,AB,fine,0.157293911
1997,821,AB,fine,0.003724122
1998,821,AB,fine,-0.037655179
1999,821,AB,fine,0.128728411
2000,821,AB,fine,0.125715811
2001,821,AB,fine,-0.076342009
2002,821,AB,fine,-0.313124489
2003,821,AB,fine,-0.044674699
2004,821,AB,fine,0.069580721
2005,821,AB,fine,0.187866511
2006,821,AB,fine,0.192828611
2007,821,AB,fine,-0.069118399
2008,821,AB,fine,-0.026283989
2009,821,AB,fine,0.303448311
2010,821,AB,fine,0.228067211
2011,821,AB,fine,0.085551561
2012,821,AB,fine,0.149238511
2013,821,AB,fine,0.131959111
2014,821,AB,fine,0.223715911
2015,821,AB,fine,0.039532901
2016,821,AB,fine,-0.061320379
2017,821,AB,fine,0.545114511
2018,821,AB,fine,-0.104922189
2019,821,AB,fine,0.067473771
2020,821,AB,fine,-0.044627009
2021,821,AB,fine,0.366698111
2022,821,AB,fine,-0.530595189
1990,821,AB,medium,0.082395228
1991,821,AB,medium,0.003870537
1992,821,AB,medium,0.204416647
1993,821,AB,medium,0.073151587
1994,821,AB,medium,0.114259637
1995,821,AB,medium,0.002469677
1996,821,AB,medium,0.143839957
1997,821,AB,medium,0.051441407
1998,821,AB,medium,0.022000467
1999,821,AB,medium,0.127200807
2000,821,AB,medium,0.130606667
2001,821,AB,medium,0.002321697
2002,821,AB,medium,-0.156500453
2003,821,AB,medium,0.006322427
2004,821,AB,medium,0.085738667
2005,821,AB,medium,0.167842797
2006,821,AB,medium,0.177271647
2007,821,AB,medium,0.010904657
2008,821,AB,medium,0.030652847
2009,821,AB,medium,0.242453247
2010,821,AB,medium,0.205281547
2011,821,AB,medium,0.114879397
2012,821,AB,medium,0.152020087
2013,821,AB,medium,0.142287657
2014,821,AB,medium,0.201775247
2015,821,AB,medium,0.086492343
2016,821,AB,medium,0.016398827
2017,821,AB,medium,0.403458847
2018,821,AB,medium,0.002935987
2019,821,AB,medium,0.098403017
2020,821,AB,medium,0.026858387
2021,821,AB,medium,0.289171847
2022,821,AB,medium,-0.277615853
1990,821,SK,coarse,0.069042135
1991,821,SK,coarse,0.014964925
1992,821,SK,coarse,0.128766385
1993,821,SK,coarse,0.037715905
1994,821,SK,coarse,0.06658588
1995,821,SK,coarse,0.032213515
1996,821,SK,coarse,0.092823735
1997,821,SK,coarse,0.040854275
1998,821,SK,coarse,0.046247555
